,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
15287,"frozenset({'E', 'C', 'I', 'H'})","frozenset({'D', 'J', 'F'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15288,"frozenset({'D', 'J', 'C', 'I'})","frozenset({'H', 'E', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
15289,"frozenset({'D', 'J', 'E', 'C'})","frozenset({'H', 'I', 'F'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15290,"frozenset({'D', 'E', 'C', 'I'})","frozenset({'H', 'J', 'F'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15291,"frozenset({'J', 'E', 'C', 'I'})","frozenset({'D', 'H', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15292,"frozenset({'D', 'J', 'I', 'H'})","frozenset({'E', 'C', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
15293,"frozenset({'D', 'J', 'E', 'H'})","frozenset({'C', 'I', 'F'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15294,"frozenset({'D', 'E', 'I', 'H'})","frozenset({'J', 'C', 'F'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15295,"frozenset({'J', 'E', 'I', 'H'})","frozenset({'D', 'C', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15296,"frozenset({'D', 'J', 'E', 'I'})","frozenset({'H', 'C', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
15297,"frozenset({'H', 'C', 'F'})","frozenset({'D', 'J', 'E', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15298,"frozenset({'D', 'C', 'F'})","frozenset({'J', 'E', 'I', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15299,"frozenset({'J', 'C', 'F'})","frozenset({'D', 'E', 'I', 'H'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15300,"frozenset({'C', 'I', 'F'})","frozenset({'D', 'J', 'E', 'H'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15301,"frozenset({'E', 'C', 'F'})","frozenset({'D', 'J', 'I', 'H'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15302,"frozenset({'D', 'H', 'F'})","frozenset({'J', 'E', 'C', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15303,"frozenset({'H', 'J', 'F'})","frozenset({'D', 'E', 'C', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15304,"frozenset({'H', 'I', 'F'})","frozenset({'D', 'J', 'E', 'C'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15305,"frozenset({'H', 'E', 'F'})","frozenset({'D', 'J', 'C', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15306,"frozenset({'D', 'J', 'F'})","frozenset({'E', 'C', 'I', 'H'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15307,"frozenset({'D', 'I', 'F'})","frozenset({'J', 'E', 'C', 'H'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15308,"frozenset({'D', 'E', 'F'})","frozenset({'J', 'C', 'I', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15309,"frozenset({'J', 'I', 'F'})","frozenset({'D', 'E', 'C', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15310,"frozenset({'J', 'E', 'F'})","frozenset({'D', 'C', 'I', 'H'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15311,"frozenset({'E', 'I', 'F'})","frozenset({'D', 'J', 'C', 'H'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15312,"frozenset({'D', 'C', 'H'})","frozenset({'J', 'E', 'I', 'F'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15313,"frozenset({'J', 'C', 'H'})","frozenset({'D', 'E', 'I', 'F'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15314,"frozenset({'C', 'I', 'H'})","frozenset({'D', 'J', 'E', 'F'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15315,"frozenset({'E', 'C', 'H'})","frozenset({'D', 'J', 'I', 'F'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15316,"frozenset({'D', 'J', 'C'})","frozenset({'H', 'E', 'I', 'F'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15317,"frozenset({'D', 'C', 'I'})","frozenset({'H', 'J', 'E', 'F'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15318,"frozenset({'D', 'E', 'C'})","frozenset({'H', 'J', 'I', 'F'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15319,"frozenset({'J', 'C', 'I'})","frozenset({'D', 'H', 'E', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15320,"frozenset({'J', 'E', 'C'})","frozenset({'D', 'H', 'I', 'F'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15321,"frozenset({'E', 'C', 'I'})","frozenset({'D', 'H', 'J', 'F'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15322,"frozenset({'D', 'J', 'H'})","frozenset({'E', 'C', 'I', 'F'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15323,"frozenset({'D', 'I', 'H'})","frozenset({'J', 'E', 'C', 'F'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15324,"frozenset({'D', 'E', 'H'})","frozenset({'J', 'C', 'I', 'F'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15325,"frozenset({'J', 'I', 'H'})","frozenset({'D', 'E', 'C', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15326,"frozenset({'J', 'E', 'H'})","frozenset({'D', 'C', 'I', 'F'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15327,"frozenset({'E', 'I', 'H'})","frozenset({'D', 'J', 'C', 'F'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15328,"frozenset({'D', 'J', 'I'})","frozenset({'H', 'E', 'C', 'F'})",0.864864865,1,0.864864865,1,1,0,inf
15329,"frozenset({'D', 'J', 'E'})","frozenset({'H', 'C', 'I', 'F'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15330,"frozenset({'D', 'E', 'I'})","frozenset({'H', 'J', 'C', 'F'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15331,"frozenset({'J', 'E', 'I'})","frozenset({'D', 'H', 'C', 'F'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15332,"frozenset({'C', 'F'})","frozenset({'H', 'D', 'J', 'I', 'E'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15333,"frozenset({'H', 'F'})","frozenset({'C', 'D', 'J', 'I', 'E'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15334,"frozenset({'D', 'F'})","frozenset({'C', 'H', 'J', 'I', 'E'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15335,"frozenset({'J', 'F'})","frozenset({'C', 'H', 'D', 'I', 'E'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15336,"frozenset({'I', 'F'})","frozenset({'C', 'H', 'D', 'J', 'E'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15337,"frozenset({'E', 'F'})","frozenset({'C', 'H', 'D', 'J', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15338,"frozenset({'C', 'H'})","frozenset({'F', 'D', 'J', 'I', 'E'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15339,"frozenset({'D', 'C'})","frozenset({'F', 'H', 'J', 'I', 'E'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15340,"frozenset({'J', 'C'})","frozenset({'F', 'H', 'D', 'I', 'E'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15341,"frozenset({'C', 'I'})","frozenset({'F', 'H', 'D', 'J', 'E'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15342,"frozenset({'E', 'C'})","frozenset({'F', 'H', 'D', 'J', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15343,"frozenset({'D', 'H'})","frozenset({'F', 'C', 'J', 'I', 'E'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15344,"frozenset({'J', 'H'})","frozenset({'F', 'C', 'D', 'I', 'E'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15345,"frozenset({'I', 'H'})","frozenset({'F', 'C', 'D', 'J', 'E'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15346,"frozenset({'E', 'H'})","frozenset({'F', 'C', 'D', 'J', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15347,"frozenset({'D', 'J'})","frozenset({'F', 'C', 'H', 'I', 'E'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15348,"frozenset({'D', 'I'})","frozenset({'F', 'C', 'H', 'J', 'E'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15349,"frozenset({'D', 'E'})","frozenset({'F', 'C', 'H', 'J', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15350,"frozenset({'J', 'I'})","frozenset({'F', 'C', 'H', 'D', 'E'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15351,"frozenset({'J', 'E'})","frozenset({'F', 'C', 'H', 'D', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15352,"frozenset({'E', 'I'})","frozenset({'F', 'C', 'H', 'D', 'J'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15353,frozenset({'F'}),"frozenset({'C', 'H', 'D', 'J', 'I', 'E'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15354,frozenset({'C'}),"frozenset({'F', 'H', 'D', 'J', 'I', 'E'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15355,frozenset({'H'}),"frozenset({'F', 'C', 'D', 'J', 'I', 'E'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15356,frozenset({'D'}),"frozenset({'F', 'C', 'H', 'J', 'I', 'E'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15357,frozenset({'J'}),"frozenset({'F', 'C', 'H', 'D', 'I', 'E'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15358,frozenset({'I'}),"frozenset({'F', 'C', 'H', 'D', 'J', 'E'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15359,frozenset({'E'}),"frozenset({'F', 'C', 'H', 'D', 'J', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15360,"frozenset({'C', 'H', 'D', 'J', 'G', 'I'})",frozenset({'E'}),0.864864865,1,0.864864865,1,1,0,inf
15361,"frozenset({'C', 'H', 'D', 'J', 'G', 'E'})",frozenset({'I'}),0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15362,"frozenset({'C', 'H', 'D', 'J', 'I', 'E'})",frozenset({'G'}),0.864864865,1,0.864864865,1,1,0,inf
15363,"frozenset({'C', 'H', 'D', 'G', 'I', 'E'})",frozenset({'J'}),0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15364,"frozenset({'C', 'H', 'J', 'G', 'I', 'E'})",frozenset({'D'}),0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15365,"frozenset({'C', 'D', 'J', 'G', 'I', 'E'})",frozenset({'H'}),0.864864865,1,0.864864865,1,1,0,inf
15366,"frozenset({'H', 'D', 'J', 'G', 'I', 'E'})",frozenset({'C'}),0.864864865,1,0.864864865,1,1,0,inf
15367,"frozenset({'C', 'H', 'D', 'J', 'G'})","frozenset({'E', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15368,"frozenset({'C', 'H', 'D', 'J', 'I'})","frozenset({'G', 'E'})",0.864864865,1,0.864864865,1,1,0,inf
15369,"frozenset({'C', 'H', 'D', 'J', 'E'})","frozenset({'G', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15370,"frozenset({'C', 'H', 'D', 'G', 'I'})","frozenset({'J', 'E'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15371,"frozenset({'C', 'H', 'D', 'G', 'E'})","frozenset({'J', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15372,"frozenset({'C', 'H', 'D', 'I', 'E'})","frozenset({'J', 'G'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15373,"frozenset({'C', 'H', 'J', 'G', 'I'})","frozenset({'D', 'E'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15374,"frozenset({'C', 'H', 'J', 'G', 'E'})","frozenset({'D', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15375,"frozenset({'C', 'H', 'J', 'I', 'E'})","frozenset({'D', 'G'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15376,"frozenset({'C', 'H', 'G', 'I', 'E'})","frozenset({'D', 'J'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15377,"frozenset({'C', 'D', 'J', 'G', 'I'})","frozenset({'E', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
15378,"frozenset({'C', 'D', 'J', 'G', 'E'})","frozenset({'I', 'H'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15379,"frozenset({'C', 'D', 'J', 'I', 'E'})","frozenset({'G', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
15380,"frozenset({'C', 'D', 'G', 'I', 'E'})","frozenset({'J', 'H'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15381,"frozenset({'C', 'J', 'G', 'I', 'E'})","frozenset({'D', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15382,"frozenset({'H', 'D', 'J', 'G', 'I'})","frozenset({'E', 'C'})",0.864864865,1,0.864864865,1,1,0,inf
15383,"frozenset({'H', 'D', 'J', 'G', 'E'})","frozenset({'C', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15384,"frozenset({'H', 'D', 'J', 'I', 'E'})","frozenset({'G', 'C'})",0.864864865,1,0.864864865,1,1,0,inf
15385,"frozenset({'H', 'D', 'G', 'I', 'E'})","frozenset({'J', 'C'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15386,"frozenset({'H', 'J', 'G', 'I', 'E'})","frozenset({'D', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15387,"frozenset({'D', 'J', 'G', 'I', 'E'})","frozenset({'C', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
15388,"frozenset({'D', 'J', 'C', 'H'})","frozenset({'G', 'E', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15389,"frozenset({'D', 'G', 'C', 'H'})","frozenset({'J', 'E', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15390,"frozenset({'D', 'C', 'I', 'H'})","frozenset({'J', 'G', 'E'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15391,"frozenset({'D', 'E', 'C', 'H'})","frozenset({'J', 'G', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15392,"frozenset({'J', 'G', 'C', 'H'})","frozenset({'D', 'E', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15393,"frozenset({'J', 'C', 'I', 'H'})","frozenset({'D', 'G', 'E'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15394,"frozenset({'J', 'E', 'C', 'H'})","frozenset({'D', 'G', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15395,"frozenset({'G', 'C', 'I', 'H'})","frozenset({'D', 'J', 'E'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15396,"frozenset({'G', 'E', 'C', 'H'})","frozenset({'D', 'J', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15397,"frozenset({'E', 'C', 'I', 'H'})","frozenset({'D', 'J', 'G'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15398,"frozenset({'D', 'J', 'G', 'C'})","frozenset({'E', 'I', 'H'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15399,"frozenset({'D', 'J', 'C', 'I'})","frozenset({'G', 'E', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
15400,"frozenset({'D', 'J', 'E', 'C'})","frozenset({'G', 'I', 'H'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15401,"frozenset({'D', 'G', 'C', 'I'})","frozenset({'J', 'E', 'H'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15402,"frozenset({'D', 'G', 'E', 'C'})","frozenset({'J', 'I', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15403,"frozenset({'D', 'E', 'C', 'I'})","frozenset({'J', 'G', 'H'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15404,"frozenset({'J', 'G', 'C', 'I'})","frozenset({'D', 'E', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15405,"frozenset({'J', 'G', 'E', 'C'})","frozenset({'D', 'I', 'H'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15406,"frozenset({'J', 'E', 'C', 'I'})","frozenset({'D', 'G', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15407,"frozenset({'G', 'E', 'C', 'I'})","frozenset({'D', 'J', 'H'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15408,"frozenset({'D', 'J', 'G', 'H'})","frozenset({'E', 'C', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15409,"frozenset({'D', 'J', 'I', 'H'})","frozenset({'G', 'E', 'C'})",0.864864865,1,0.864864865,1,1,0,inf
15410,"frozenset({'D', 'J', 'E', 'H'})","frozenset({'G', 'C', 'I'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15411,"frozenset({'D', 'G', 'I', 'H'})","frozenset({'J', 'E', 'C'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15412,"frozenset({'D', 'G', 'E', 'H'})","frozenset({'J', 'C', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15413,"frozenset({'D', 'E', 'I', 'H'})","frozenset({'J', 'G', 'C'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15414,"frozenset({'J', 'G', 'I', 'H'})","frozenset({'D', 'E', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15415,"frozenset({'J', 'G', 'E', 'H'})","frozenset({'D', 'C', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15416,"frozenset({'J', 'E', 'I', 'H'})","frozenset({'D', 'G', 'C'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15417,"frozenset({'G', 'E', 'I', 'H'})","frozenset({'D', 'J', 'C'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15418,"frozenset({'D', 'J', 'G', 'I'})","frozenset({'E', 'C', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
15419,"frozenset({'D', 'J', 'G', 'E'})","frozenset({'C', 'I', 'H'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15420,"frozenset({'D', 'J', 'E', 'I'})","frozenset({'G', 'C', 'H'})",0.864864865,1,0.864864865,1,1,0,inf
15421,"frozenset({'D', 'G', 'E', 'I'})","frozenset({'J', 'C', 'H'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15422,"frozenset({'J', 'G', 'E', 'I'})","frozenset({'D', 'C', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15423,"frozenset({'D', 'C', 'H'})","frozenset({'J', 'G', 'E', 'I'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15424,"frozenset({'J', 'C', 'H'})","frozenset({'D', 'G', 'E', 'I'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15425,"frozenset({'G', 'C', 'H'})","frozenset({'D', 'J', 'E', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15426,"frozenset({'C', 'I', 'H'})","frozenset({'D', 'J', 'G', 'E'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15427,"frozenset({'E', 'C', 'H'})","frozenset({'D', 'J', 'G', 'I'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15428,"frozenset({'D', 'J', 'C'})","frozenset({'G', 'E', 'I', 'H'})",0.864864865,0.972972973,0.864864865,1,1.027777778,0.023374726,inf
15429,"frozenset({'D', 'G', 'C'})","frozenset({'J', 'E', 'I', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15430,"frozenset({'D', 'C', 'I'})","frozenset({'J', 'G', 'E', 'H'})",0.864864865,0.945945946,0.864864865,1,1.057142857,0.046749452,inf
15431,"frozenset({'D', 'E', 'C'})","frozenset({'J', 'G', 'I', 'H'})",0.891891892,0.945945946,0.864864865,0.96969697,1.025108225,0.021183346,1.783783784
15432,"frozenset({'J', 'G', 'C'})","frozenset({'D', 'E', 'I', 'H'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15433,"frozenset({'J', 'C', 'I'})","frozenset({'D', 'G', 'E', 'H'})",0.945945946,0.891891892,0.864864865,0.914285714,1.025108225,0.021183346,1.261261261
15434,"frozenset({'J', 'E', 'C'})","frozenset({'D', 'G', 'I', 'H'})",0.945945946,0.864864865,0.864864865,0.914285714,1.057142857,0.046749452,1.576576577
15435,"frozenset({'G', 'C', 'I'})","frozenset({'D', 'J', 'E', 'H'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
15436,"frozenset({'G', 'E', 'C'})","frozenset({'D', 'J', 'I', 'H'})",1,0.864864865,0.864864865,0.864864865,1,0,1
15437,"frozenset({'E', 'C', 'I'})","frozenset({'D', 'J', 'G', 'H'})",0.972972973,0.864864865,0.864864865,0.888888889,1.027777778,0.023374726,1.216216216
